Country,Family_Type,Season,Pattern,Hour,Total_Electricity_Usage,Single-Mother_Action,Single-Mother_Consumption,Child1_Action,Child1_Consumption,Child2_Action,Child2_Consumption,Heating_Action,Heating_Consumption,Cooling_Action,Cooling_Consumption
USA,Single-Parent Family,Autumn,Weekday,2,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,3,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,4,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,5,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,6,0.8,Morning-Routine,0.3,Morning-Routine,0.1,Morning-Routine,0.1,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,7,0.9,Breakfast,0.4,Breakfast,0.1,Breakfast,0.1,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,8,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,9,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,10,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,11,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,12,0.5,Lunch,0.3,Lunch,0.1,Lunch,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,13,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,14,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,15,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,16,0.5,Working-From-Home,0.5,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,17,1.3,Preparing-Dinner,0.4,Homework,0.3,Homework,0.3,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,18,1.0,Dinner,0.5,Dinner,0.1,Dinner,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,19,1.0,Family-Time-TV,0.3,Family-Time-TV,0.2,Family-Time-TV,0.2,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,20,0.8,Family-Time-TV,0.3,Preparing-Bedtime,0.1,Preparing-Bedtime,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,21,0.64,Preparing-Bedtime,0.2,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,22,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Autumn,Weekday,23,0.46,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.4,No-Cooling-Needed,0.0
USA,Single-Parent Family,Winter,Weekday,0,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,1,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,2,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,3,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,4,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,5,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,6,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Morning-Heating-Warming-up,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,7,0.7,Morning Routine,0.1,Morning Routine,0.05,Morning Routine,0.05,Morning-Heating-Warming-up,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,8,0.9,Breakfast,0.3,Breakfast,0.1,Breakfast,0.1,Morning-Heating-Warming-up,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,9,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,10,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,11,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,12,0.8,Lunch,0.2,Lunch,0.1,Lunch,0.1,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,13,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,14,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,15,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,16,0.4,Working,0.0,School,0.0,School,0.0,Daytime-Heating-Occupied,0.4,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,17,1.2,Cooking Dinner,0.5,After School Snack,0.1,After School Snack,0.1,Evening-Heating-Temperature-drop,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,18,1.0,Dinner,0.3,Dinner,0.1,Dinner,0.1,Evening-Heating-Temperature-drop,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,19,1.0,Family Time,0.1,Homework,0.2,Homework,0.2,Evening-Heating-Temperature-drop,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,20,1.1,Child1 Homework Help,0.2,Homework,0.2,Homework,0.2,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,21,0.9,Child2 Homework Help,0.2,Evening TV,0.1,Evening TV,0.1,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,22,0.7,Evening Routine,0.1,Evening Routine,0.05,Evening Routine,0.05,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Winter,Weekday,23,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating-Maintaining-warmth,0.5,No-Cooling-Needed-Nighttime,0.0
USA,Single-Parent Family,Spring,Weekday,0,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,1,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,2,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,3,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,4,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,5,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,6,0.5,Morning Routine,0.1,Morning Routine,0.05,Morning Routine,0.05,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,7,0.8,Breakfast,0.3,Breakfast,0.1,Breakfast,0.1,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,8,0.0,Commuting,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,9,0.0,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,10,0.0,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,11,0.0,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,12,0.8,Lunch,0.2,Lunch,0.1,Lunch,0.1,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Single-Parent Family,Spring,Weekday,13,0.4,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Single-Parent Family,Spring,Weekday,14,0.4,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Single-Parent Family,Spring,Weekday,15,0.4,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Single-Parent Family,Spring,Weekday,16,0.4,Working,0.0,School,0.0,School,0.0,No-Heating-Needed,0.0,Afternoon-Cooling,0.4
USA,Single-Parent Family,Spring,Weekday,17,0.3,Commuting,0.0,Commuting,0.0,Commuting,0.0,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,18,0.9,Cooking-Dinner,0.4,Homework,0.1,Homework,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,19,0.7,Family Time,0.2,Family Time,0.1,Family Time,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,20,0.6,Child1 Homework,0.1,Homework,0.1,Playing,0.1,Evening-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,21,0.4,Child2 Homework,0.1,Relaxing,0.05,Relaxing,0.05,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,22,0.6,Family Activity,0.3,Preparing for Bed,0.05,Preparing for Bed,0.05,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekday,23,0.26,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.2,No-Cooling-Needed,0.0
USA,Single-Parent Family,Summer,Weekend,0,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,1,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,2,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,3,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,4,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,5,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,6,1.1,Morning Routine,0.3,Waking Up,0.1,Waking Up,0.1,No-Heating-Needed,0.0,Morning-Cooling,0.6
USA,Single-Parent Family,Summer,Weekend,7,1.4,Breakfast,0.4,Breakfast,0.2,Breakfast,0.2,No-Heating-Needed,0.0,Morning-Cooling,0.6
USA,Single-Parent Family,Summer,Weekend,8,2.1,Child1 Homework Help,0.5,Homework,0.3,Homework,0.3,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,9,2.1,Child2 Homework Help,0.5,Homework,0.3,Homework,0.3,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,10,2.4,Laundry,0.6,Playing Video Games,0.4,Playing Video Games,0.4,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,11,1.7,Gardening,0.3,Outdoor Play,0.2,Outdoor Play,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,12,1.8,Lunch,0.4,Lunch,0.2,Lunch,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,13,1.4,Reading,0.2,Nap,0.1,Nap,0.1,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,14,1.7,Watching TV,0.3,Watching TV,0.2,Watching TV,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,15,2.3,Cooking,0.5,Playing Video Games,0.4,Playing Video Games,0.4,No-Heating-Needed,0.0,Afternoon-Cooling,1.0
USA,Single-Parent Family,Summer,Weekend,16,1.4,Child1 Playtime,0.2,Outdoor Play,0.2,Outdoor Play,0.2,No-Heating-Needed,0.0,Afternoon-Cooling,0.8
USA,Single-Parent Family,Summer,Weekend,17,1.2,Child2 Playtime,0.2,Outdoor Play,0.2,Outdoor Play,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.6
USA,Single-Parent Family,Summer,Weekend,18,1.5,Dinner,0.5,Dinner,0.2,Dinner,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.6
USA,Single-Parent Family,Summer,Weekend,19,1.2,Family Time,0.3,Family Time,0.2,Family Time,0.2,No-Heating-Needed,0.0,Evening-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,20,0.9,Preparing for Bed,0.2,Preparing for Bed,0.1,Preparing for Bed,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,21,1.0,Watching TV,0.3,Reading,0.1,Reading,0.1,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,22,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Summer,Weekend,23,0.56,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,No-Heating-Needed,0.0,Nighttime-Cooling,0.5
USA,Single-Parent Family,Spring,Weekend,0,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,1,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,2,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,3,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,4,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,5,0.36,Sleeping,0.02,Sleeping,0.02,Sleeping,0.02,Nighttime-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,6,0.84,Morning-Routine,0.5,Sleeping,0.02,Sleeping,0.02,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,7,0.9,Breakfast,0.4,Breakfast,0.1,Breakfast,0.1,Morning-Heating,0.3,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,8,0.9,Cleaning,0.3,Playing-Video-Games,0.3,Playing-Video-Games,0.3,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,9,0.5,Child1-Help-with-Homework,0.2,Homework,0.2,Playtime,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,10,0.3,Child2-Playtime,0.1,Outdoor-Play,0.1,Outdoor-Play,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,11,0.5,Gardening,0.3,Outdoor-Play,0.1,Outdoor-Play,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
USA,Single-Parent Family,Spring,Weekend,12,0.6,Lunch,0.4,Lunch,0.1,Lunch,0.1,No-Heating-Needed,0.0,No-Cooling-Needed,0.0
